Trade #,Challenge #,Challenge Step,Symbol,Direction,Confluence Score,Entry Date,Entry Price,Stop Loss Price,TP1 Price,TP2 Price,TP3 Price,TP4 Price,TP5 Price,Exit Date,Exit Price,TP1 Hit?,TP2 Hit?,TP3 Hit?,TP4 Hit?,TP5 Hit?,SL Hit?,Final Exit Reason,R Multiple,Profit/Loss USD,Result,Risk Pips,Holding Time (hours),Price Data Validated?,Validation Notes,Lot Size
69,1,1,GBP_USD,bullish,7/7,2024-02-07 22:00:00,1.26184,1.2474973562490033,1.2704455862505981,1.2790511725011962,1.2905252875019937,1.2976966093774922,1.3120392531284888,2024-02-28 22:00:00,1.2623505586250598,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.04R,$+28.48,WIN,143.4,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.56
70,1,1,USD_CAD,bullish,5/7,2024-02-07 22:00:00,1.3459,1.3351233637893067,1.3523659817264162,1.358831963452832,1.3674532724213868,1.3728415905267335,1.3836182267374268,2024-02-21 22:00:00,1.3461965981726418,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.03R,$+22.02,WIN,107.8,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.00
71,1,1,EUR_GBP,bullish,9/7,2024-02-07 22:00:00,0.85416,0.8508024625516838,0.8561745224689897,0.8581890449379795,0.8608750748966325,0.8625538436207907,0.8659113810691068,2024-02-12 22:00:00,0.8504524625516838,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,33.6,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,2.38
72,1,1,CHF_JPY,bullish,6/7,2024-02-07 22:00:00,170.776,169.1751834948998,171.73648990306012,172.69697980612025,173.9776330102004,174.7780412627505,176.37885776785072,2024-03-05 22:00:00,169.14018349489982,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,160.1,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.01
73,1,1,GBP_USD,bullish,7/7,2024-02-08 22:00:00,1.26302,1.247649687945503,1.2722421872326983,1.2814643744653964,1.293760624108994,1.3014457801362425,1.3168160921907397,2024-03-10 21:00:00,1.278962530777767,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.04R,$+829.78,WIN,153.7,0.0,NO,Entry price validated against OANDA candle; Exit price 1.278962530777767 outside candle range [1.27951-1.28645],0.52
74,1,1,USD_CAD,bullish,6/7,2024-02-08 22:00:00,1.34455448,1.3329014566182458,1.3515462940290526,1.3585381080581052,1.3678605267635084,1.3736870384543856,1.3853400618361398,2024-02-13 22:00:00,1.3565566847846595,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.03R,$+823.97,WIN,116.5,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.92
75,1,1,NZD_USD,bullish,8/7,2024-02-08 22:00:00,0.6144512,0.6033551977178645,0.6211088013692813,0.6277664027385625,0.6366432045642709,0.6421912057053387,0.6532872079874741,2024-02-27 22:00:00,0.6147669601369281,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.03R,$+22.77,WIN,111.0,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.72
76,1,1,GBP_NZD,bullish,4/7,2024-02-08 22:00:00,2.0617242,2.0365410529021397,2.076834088258716,2.0919439765174324,2.1120904941957206,2.1246820677446507,2.149865214842511,2024-02-14 22:00:00,2.0628851888258715,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.05R,$+36.88,WIN,251.8,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.32
77,1,1,GBP_AUD,bullish,6/7,2024-02-12 22:00:00,1.93338744,1.9163818868803242,1.9435907718718055,1.9537941037436108,1.9673985462393515,1.9759013227991895,1.992906875918865,2024-02-14 22:00:00,1.9340577731871804,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.04R,$+31.53,WIN,170.1,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.47
78,1,1,GBP_CAD,bullish,6/7,2024-02-12 22:00:00,1.7107684,1.6908129708261295,1.7227416575043224,1.7347149150086447,1.7506792583477413,1.7606569729346766,1.7806124021085472,2024-03-11 21:00:00,1.731571154924303,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.04R,$+833.97,WIN,199.6,0.0,NO,Entry price validated against OANDA candle; Exit price 1.731571154924303 outside candle range [1.72191-1.7281],0.40
79,1,1,XAG_USD,bullish,9/7,2024-02-12 22:00:00,22.4275,21.828024041685968,22.787185574988417,23.146871149976835,23.62645191662806,23.926189895785075,24.525665854099106,2024-02-18 22:00:00,23.05944451581287,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.05R,$+843.33,WIN,599.5,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.27
80,1,1,EUR_GBP,bullish,7/7,2024-02-13 22:00:00,0.85413282,0.8504187598825901,0.856361256070446,0.858589692140892,0.8615609402348199,0.8634179702935249,0.8671320304109348,2024-02-15 22:00:00,0.8540056636070447,NO,NO,NO,NO,NO,NO,TP1+Trail,-1.00R,$-800.00,LOSS,37.1,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,2.15
81,1,1,GBP_AUD,bullish,8/7,2024-02-13 22:00:00,1.93574,1.9161538949603012,1.9474916630238193,1.9592433260476385,1.9749122100793977,1.9847052625992472,2.0042913676389458,2024-03-06 22:00:00,1.936565166302382,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.04R,$+33.70,WIN,195.9,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.41
82,1,1,USD_CAD,bullish,8/7,2024-02-14 22:00:00,1.34644,1.3349766711069477,1.3533179973358316,1.3601959946716629,1.3693666577861048,1.375098322232631,1.3865616511256833,2024-02-21 22:00:00,1.3467777997335832,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.03R,$+23.57,WIN,114.6,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.94
83,1,1,AUD_USD,bullish,8/7,2024-02-14 22:00:00,0.65251,0.6420289932989285,0.6587986040206429,0.6650872080412858,0.6734720134021431,0.6787125167526789,0.6891935234537505,2024-02-26 22:00:00,0.6527888604020643,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.03R,$+21.29,WIN,104.8,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.76
84,1,1,GBP_AUD,bullish,6/7,2024-02-14 22:00:00,1.9261709999999999,1.9125055496584478,1.934370270204931,1.9425695404098624,1.953501900683104,1.96033462585388,1.9740000761954322,2024-02-27 22:00:00,1.940306377362045,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.03R,$+827.51,WIN,136.7,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.59
85,1,1,GBP_NZD,bullish,5/7,2024-02-14 22:00:00,2.0617242,2.0369137435427427,2.0766104738743545,2.091496747748709,2.1113451129145147,2.1237503411431433,2.1485607976004006,2024-03-06 22:00:00,2.0876732838446928,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.05R,$+836.71,WIN,248.1,0.0,NO,Entry price validated against OANDA candle; Exit price 2.0876732838446928 outside candle range [2.06657-2.07864],0.32
86,1,1,AUD_USD,bullish,8/7,2024-02-15 22:00:00,0.65121712,0.6414957957933992,0.6570499145239604,0.6628827090479209,0.6706597684132015,0.6755204305165019,0.6852417547231027,2024-02-27 22:00:00,0.651450399452396,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.02R,$+19.20,WIN,97.2,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.82
87,1,1,EUR_CAD,bullish,6/7,2024-02-19 22:00:00,1.4647721,1.4433459299028504,1.4776278020582898,1.4904835041165796,1.5076244401942993,1.5183375252428741,1.5397636953400238,2024-03-27 21:00:00,1.465707670205829,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.04R,$+34.93,WIN,214.3,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.37
88,1,1,AUD_CAD,bullish,9/7,2024-02-19 22:00:00,0.8855745199999999,0.8700833454158381,0.894869224750497,0.9041639295009941,0.9165568691683236,0.9243024564604045,0.9397936310445663,2024-03-18 21:00:00,0.8861539904750496,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.04R,$+29.93,WIN,154.9,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.52
89,1,1,XAU_USD,bullish,6/7,2024-02-19 22:00:00,2024.415,1973.6076481190626,2054.8994111285624,2085.383822257125,2126.0297037618748,2151.4333797023437,2202.2407315832806,2024-03-03 22:00:00,2078.2357929937934,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.06R,$+847.45,WIN,5080.7,0.0,NO,Entry price validated against OANDA candle; Exit price 2078.2357929937934 outside candle range [2079.53-2119.975],0.16
90,1,1,NAS100_USD,bullish,7/7,2024-02-19 22:00:00,17464.1864,17036.79922957119,17720.618702257285,17977.05100451457,18318.96074085762,18532.654326072025,18960.041496500835,2024-02-22 22:00:00,17916.866800654538,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.06R,$+847.34,WIN,4273.9,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.87
91,1,1,XAU_USD,bullish,5/7,2024-02-20 22:00:00,2026.04,1973.9347803962723,2057.3031317622367,2088.566263524473,2130.250439207455,2156.303049009319,2208.408268613047,2024-03-07 22:00:00,2135.6864872658466,NO,NO,NO,NO,NO,NO,TP4+Trail,+2.10R,$+1683.46,WIN,5210.5,0.0,NO,Entry price validated against OANDA candle; Exit price 2135.6864872658466 outside candle range [2154.06-2195.235],0.15
92,1,1,USD_CAD,bullish,8/7,2024-02-21 22:00:00,1.3453987,1.3350676231707372,1.3515973460975577,1.3577959921951155,1.3660608536585257,1.371226392073157,1.38155746890242,2024-02-28 22:00:00,1.3559996414390185,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.03R,$+820.90,WIN,103.3,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.04
93,1,1,SPX500_USD,bullish,8/7,2024-02-21 22:00:00,5003.8174,4930.608375103671,5047.742814937797,5091.668229875594,5150.235449792657,5186.8399622408215,5260.04898713715,2024-02-25 22:00:00,5081.0689663901085,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.06R,$+844.18,WIN,732.1,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,10.93
94,1,1,AUD_USD,bullish,7/7,2024-02-27 22:00:00,0.65121712,0.6416398481625721,0.6569634831024567,0.6627098462049134,0.6703716636748557,0.6751602995935696,0.6847375714309974,2024-03-10 21:00:00,0.6610190281476734,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.02R,$+818.76,WIN,95.8,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.84
95,1,1,NZD_USD,bullish,10/7,2024-02-27 22:00:00,0.6099201,0.6033162661963484,0.6138824002821909,0.6178447005643819,0.6231277676073032,0.626429684509129,0.6330335183127805,2024-03-10 21:00:00,0.6165701638318706,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.01R,$+805.60,WIN,66.0,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.21
96,1,1,EUR_AUD,bullish,7/7,2024-02-27 22:00:00,1.65736476,1.6422721135350458,1.6664203478789728,1.6754759357579454,1.6875500529299088,1.695096376162386,1.7101890226273402,2024-03-06 22:00:00,1.6579203187878975,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.04R,$+29.45,WIN,150.9,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.53
97,1,1,GBP_NZD,bullish,7/7,2024-02-27 22:00:00,2.06242978,2.034391340528784,2.0792528436827293,2.096075907365459,2.1185066589424317,2.13252587867804,2.1605643181492553,2024-03-21 21:00:00,2.0918005258394885,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.05R,$+838.01,WIN,280.4,0.0,NO,Entry price validated against OANDA candle; Exit price 2.0918005258394885 outside candle range [2.093-2.10327],0.29
98,1,1,AUD_CHF,bullish,5/7,2024-02-27 22:00:00,0.57114044,0.5653951339481079,0.5745876236311352,0.5780348072622704,0.5826310521037841,0.58550370512973,0.5912490111816222,2024-03-03 22:00:00,0.5768804644150056,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.00R,$+799.26,WIN,57.5,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.39
99,1,1,NZD_JPY,bullish,6/7,2024-02-27 22:00:00,92.096812,91.08699300485362,92.70270339708783,93.30859479417565,94.11644999029275,94.62135948786593,95.63117848301232,2024-02-28 22:00:00,91.05199300485363,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,101.0,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.01
100,1,1,NZD_CHF,bullish,7/7,2024-02-27 22:00:00,0.5367943599999999,0.5307759978222687,0.5404053773066386,0.5440163946132773,0.5488310843554624,0.551840265444328,0.5578586276220592,2024-03-18 21:00:00,0.5368054617306638,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.00R,$+1.48,WIN,60.2,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.33
101,1,1,CAD_JPY,bullish,7/7,2024-02-27 22:00:00,110.98870600000001,110.24051874775576,111.43761835134656,111.88653070269311,112.48508050448851,112.85917413061063,113.60736138285489,2024-02-28 22:00:00,110.20551874775576,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,74.8,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.01
102,1,1,NAS100_USD,bullish,6/7,2024-02-27 22:00:00,17829.3,17527.27303409688,18010.51617954187,18191.73235908374,18433.353931806236,18584.367414757795,18886.394380660913,2024-03-04 22:00:00,18149.098583857307,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.06R,$+847.07,WIN,3020.3,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,2.65
103,1,1,GBP_USD,bullish,9/7,2024-02-28 22:00:00,1.2616344800000001,1.247934603231038,1.2698544060613772,1.2780743321227546,1.2890342335379241,1.2958841719224052,1.309584048691367,2024-03-10 21:00:00,1.282998784678805,NO,NO,NO,NO,NO,NO,TP3+Trail,+1.56R,$+1247.56,WIN,137.0,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.58
104,1,1,USD_CHF,bullish,5/7,2024-02-28 22:00:00,0.88176922,0.8762850937132732,0.8850596957720361,0.8883501715440721,0.8927374725734536,0.895479535716817,0.9009636620035437,2024-03-03 22:00:00,0.8872323938639304,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.00R,$+796.94,WIN,54.8,0.0,NO,Entry price validated against OANDA candle; Exit price 0.8872323938639304 outside candle range [0.88058-0.88642],1.29
105,1,1,EUR_JPY,bullish,4/7,2024-02-28 22:00:00,162.218536,160.94020804343492,162.98553277393904,163.75252954787808,164.77519191313016,165.4143558914127,166.69268384797778,2024-03-05 22:00:00,162.2602356773939,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.03R,$+26.10,WIN,127.8,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.01
106,1,1,GBP_JPY,bullish,5/7,2024-02-28 22:00:00,189.367214,188.04760749668046,190.1589779019917,190.95074180398342,192.00642700663906,192.6662302582988,193.98583676161837,2024-03-04 22:00:00,190.73099689351866,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.03R,$+826.78,WIN,132.0,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.01
107,1,1,USD_CHF,bullish,5/7,2024-02-29 22:00:00,0.88332,0.8762624441623251,0.8875545335026049,0.8917890670052099,0.8974351116753497,0.9009638895941872,0.908021445431862,2024-03-07 22:00:00,0.8759124441623252,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,70.6,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.00
108,1,1,CAD_JPY,bullish,4/7,2024-03-04 22:00:00,110.892,109.89548924082722,111.48990645550366,112.08781291100733,112.88502151834555,113.38327689793195,114.37978765710471,2024-03-06 22:00:00,109.86048924082722,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,99.7,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.01
109,1,1,NAS100_USD,bullish,7/7,2024-03-04 22:00:00,17888.7664,17521.532616134555,18109.106670319266,18329.446940638536,18623.233967730892,18806.850859663617,19174.08464352906,2024-03-07 22:00:00,18277.68421089737,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.06R,$+847.24,WIN,3672.3,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,2.18
110,1,1,USD_CHF,bullish,5/7,2024-03-05 22:00:00,0.88176922,0.875746985017515,0.885382560989491,0.888995901978982,0.89381368996497,0.8968248074562125,0.9028470424386975,2024-03-07 22:00:00,0.8753969850175151,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,60.2,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.17
111,1,1,USD_CAD,bullish,5/7,2024-03-05 22:00:00,1.3518842800000002,1.3436394643275749,1.3568311694034554,1.3617780588069106,1.3683739113448508,1.3724963191810633,1.3807411348534888,2024-03-07 22:00:00,1.3432894643275748,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,82.4,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.31
112,1,1,EUR_JPY,bullish,5/7,2024-03-05 22:00:00,162.218536,160.92774759028904,162.99300904582657,163.76748209165314,164.8001128194219,165.4455070242774,166.73629543398835,2024-03-06 22:00:00,160.89274759028905,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,129.1,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.01
113,1,1,GBP_JPY,bullish,6/7,2024-03-05 22:00:00,189.962,188.30828739240303,190.95422756455815,191.94645512911634,193.2694252151939,194.09628151899238,195.74999412658934,2024-03-06 22:00:00,188.27328739240303,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,165.4,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.01
114,1,1,GBP_AUD,bullish,8/7,2024-03-05 22:00:00,1.93841024,1.9236963281372255,1.9472385871176647,1.9560669342353296,1.9678380637255493,1.9751950196569366,1.9899089315197112,2024-03-20 21:00:00,1.9389430747117666,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.04R,$+28.97,WIN,147.1,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.54
115,1,1,AUD_CHF,bullish,6/7,2024-03-05 22:00:00,0.5764661999999999,0.572289212990345,0.5789723922057929,0.5814785844115858,0.5848201740193099,0.5869086675241373,0.5910856545337924,2024-03-07 22:00:00,0.5805438062302342,NO,NO,NO,NO,NO,NO,TP2+Trail,+0.98R,$+780.97,WIN,41.8,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.92
116,1,1,EUR_JPY,bullish,5/7,2024-03-06 22:00:00,162.075,160.929689712619,162.76218617242858,163.44937234485718,164.36562057476198,164.93827571845247,166.08358600583347,2024-03-07 22:00:00,160.894689712619,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,114.5,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.01
117,1,1,EUR_AUD,bullish,7/7,2024-03-06 22:00:00,1.65736476,1.6457529889246068,1.6643318226452362,1.6712988852904722,1.6805883021507868,1.6863941876884834,1.698005958763877,2024-03-07 22:00:00,1.6454029889246067,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,116.1,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.69
118,1,1,GBP_JPY,bullish,4/7,2024-03-06 22:00:00,189.748824,188.30830949951095,190.61313270029345,191.47744140058688,192.62985300097813,193.35011025122265,194.79062475171173,2024-03-10 21:00:00,188.27330949951096,NO,NO,NO,NO,NO,NO,SL,-1.00R,$-800.00,LOSS,144.1,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.01
119,1,1,GBP_AUD,bullish,5/7,2024-03-06 22:00:00,1.93071618,1.913767789899202,1.9408852140604786,1.9510542481209574,1.9646129602015956,1.9730871552519944,1.9900355453527925,2024-03-11 21:00:00,1.9313830834060477,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.04R,$+31.48,WIN,169.5,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.47
120,1,1,SPX500_USD,bullish,7/7,2024-03-06 22:00:00,5116.661599999999,5037.9935608191745,5163.862423508494,5211.063247016989,5273.997678361649,5313.331697952062,5391.999737132886,2024-03-10 21:00:00,5121.031682350849,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.06R,$+44.44,WIN,786.7,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,10.17
121,1,1,EUR_GBP,bullish,7/7,2024-03-07 22:00:00,0.8518034800000001,0.8484960577793466,0.8537879333323921,0.8557723866647843,0.8584183244413071,0.8600720355516338,0.8633794577722873,2024-03-13 21:00:00,0.8549593475538927,NO,NO,NO,NO,NO,NO,TP2+Trail,+0.95R,$+763.34,WIN,33.1,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,2.42
122,1,1,SPX500_USD,bullish,9/7,2024-03-07 22:00:00,5128.6,5037.422592189234,5183.30644468646,5238.01288937292,5310.954815621533,5356.5435195269165,5447.720927337683,2024-03-14 21:00:00,5133.720644468646,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.06R,$+44.93,WIN,911.8,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,8.77
123,1,1,USD_CAD,bullish,5/7,2024-03-11 21:00:00,1.3518842800000002,1.3452558566957735,1.355861333982536,1.3598383879650722,1.3651411266084534,1.3684553382605666,1.3750837615647935,2024-03-19 21:00:00,1.3585604087024805,NO,NO,NO,NO,NO,NO,TP2+Trail,+1.01R,$+805.76,WIN,66.3,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,1.63
124,1,1,GBP_AUD,bullish,5/7,2024-03-11 21:00:00,1.93841024,1.9234087727305669,1.94741112036166,1.9564120007233199,1.9684131745388664,1.975913908173583,1.9909153754430162,2024-03-20 21:00:00,1.938960328036166,NO,NO,NO,NO,NO,NO,TP1+Trail,+0.04R,$+29.34,WIN,150.0,0.0,YES,Entry price validated against OANDA candle; Exit price validated against OANDA candle,0.53
